ENSEMBL	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000022912	Pros1	protein S (alpha)	-8.81001733576819	0.953199409659323	-12.7405798826568	2.04252751263461e-06	0.00404216194750389	4.68849763064031
ENSMUSG00000026204	Ptprn	protein tyrosine phosphatase, receptor type, N	-7.19462346508057	0.669791717786304	-13.1120312283097	1.65430737900092e-06	0.00404216194750389	4.7862894038999
ENSMUSG00000050150	Slc9b1	solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1	-6.74142807920838	-0.0689355500594637	-9.9463554441024	1.2271121541196e-05	0.00732493027469594	3.42045926089662
ENSMUSG00000021994	Wnt5a	wingless-type MMTV integration site family, member 5A	-6.72461072767677	0.960743102906606	-12.8725233269602	1.89395362701746e-06	0.00404216194750389	4.70738703610832
ENSMUSG00000022848	Dirc2	disrupted in renal carcinoma 2 (human)	-6.52558581452532	0.865345521021244	-10.2890905532378	9.62838396734251e-06	0.00732493027469594	3.62609272420244
ENSMUSG00000029361	Nos1	nitric oxide synthase 1, neuronal	-6.14227970071086	2.2566672006068	-9.05738513365601	2.3852191372586e-05	0.00917845575234539	3.10523917149946
ENSMUSG00000030513	Pcsk6	proprotein convertase subtilisin/kexin type 6	-6.06888701252925	2.23846393466373	-7.36587452256424	9.98703723459449e-05	0.0174858369990815	1.8664842308951
ENSMUSG00000030657	Xylt1	xylosyltransferase 1	-6.01140062465866	1.37789648388339	-11.6735455775635	3.86783308998861e-06	0.00487100834505565	4.27400797801166
ENSMUSG00000057000	Nxf3	nuclear RNA export factor 3	-5.72042659901478	3.45615044917529	-8.33160801482216	4.28161164919997e-05	0.0126198225907164	2.72128222162882
ENSMUSG00000057074	Ces1g	carboxylesterase 1G	-5.70358098962838	-0.0510159652137746	-5.40394166493348	0.000752395219817035	0.0487052849538569	-0.0229720623097123
ENSMUSG00000032999	Nlrp4f	NLR family, pyrin domain containing 4F	-5.62946977360982	1.35831334812927	-6.62487877764762	0.000203329143491617	0.0236108095605968	1.17849343091345
ENSMUSG00000007097	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	-5.49112431579242	3.22369165256116	-8.59390350195793	3.4492421708376e-05	0.0119497103472158	2.91878390511976
ENSMUSG00000044258	Ctla2a	cytotoxic T lymphocyte-associated protein 2 alpha	-5.04187230249211	-0.386333856635277	-6.79938489064152	0.000171088450788666	0.0215281254223952	1.28649872942513
ENSMUSG00000099528	2410012E07Rik	RIKEN cDNA 2410012E07 gene	-4.60382546611942	-0.62409787474114	-6.52504871149646	0.000224776760510273	0.0238784986083003	1.03862969439843
ENSMUSG00000026235	Epha4	Eph receptor A4	-4.24677538140198	-0.0316565668782187	-6.97350892628835	0.000144486801685022	0.0204242414667613	1.42834042737533
ENSMUSG00000026069	Il1rl1	interleukin 1 receptor-like 1	-3.94675694315104	0.0638789489048214	-5.6240956866086	0.000586096791407844	0.0416406982149812	0.199806511155774
ENSMUSG00000032511	Scn5a	sodium channel, voltage-gated, type V, alpha	-3.68570309737206	2.61600813912682	-5.24261189203552	0.000907270540847922	0.0550703876551746	-0.289079451799894
ENSMUSG00000072595	4930503E14Rik	RIKEN cDNA 4930503E14 gene	-3.64358727350624	1.02397540089882	-7.14190219979239	0.000123072936150081	0.0193741975509895	1.65100057631776
ENSMUSG00000026110	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	-3.6343424645881	0.609945975942791	-5.4271084198347	0.000732653813038803	0.048051516858063	0.00475495268006298
ENSMUSG00000039316	Rftn1	raftlin lipid raft linker 1	-3.62459414164194	3.31331035820414	-10.174079213169	1.04364234983616e-05	0.00732493027469594	4.08557888014587
ENSMUSG00000021175	Cdca7l	cell division cycle associated 7 like	-3.30391209086242	2.81109726056051	-10.1102618716753	1.0917459713232e-05	0.00732493027469594	4.0123139502881
ENSMUSG00000039323	Igfbp2	insulin-like growth factor binding protein 2	-3.28360582920364	6.70961936904917	-5.58410426479332	0.000613009384525631	0.043036618096974	-0.276262427035113
ENSMUSG00000032076	Cadm1	cell adhesion molecule 1	-3.27641602984231	6.36817346815237	-11.9419397571278	3.27799174395135e-06	0.00487100834505565	5.24795259297748
ENSMUSG00000025867	Cplx2	complexin 2	-3.25797325572782	2.11226476335785	-5.48621988705476	0.000684821207377577	0.0465040597343214	0.0243014062419205
ENSMUSG00000026068	Il18rap	interleukin 18 receptor accessory protein	-3.17574259537128	1.48754161355644	-5.53276001670764	0.000649582044154191	0.044769453023224	0.106964372770217
ENSMUSG00000054932	Afp	alpha fetoprotein	-2.97071240304438	4.72464297635675	-8.11360166822769	5.14648270320271e-05	0.0135401779463501	2.47386486177377
ENSMUSG00000038415	Foxq1	forkhead box Q1	-2.93302681428755	0.632486610155771	-5.70842462752657	0.000533521539706111	0.0397358811266062	0.303261644897235
ENSMUSG00000040998	Npnt	nephronectin	-2.88580780803211	2.96185287453433	-5.65659005394115	0.000565188957379802	0.0408490331698192	0.138514191144241
ENSMUSG00000022952	Runx1	runt related transcription factor 1	-2.78776390969118	5.66184720276206	-7.26530367062574	0.000109624383373434	0.0182967058177372	1.61050775591453
ENSMUSG00000033149	Phldb2	pleckstrin homology like domain, family B, member 2	-2.73095489107428	6.47343937229657	-7.28939033584014	0.000107195117913762	0.0182068002935374	1.59312418314343
ENSMUSG00000063838	Cdc42ep5	CDC42 effector protein (Rho GTPase binding) 5	-2.70588951719134	0.815713914650092	-5.5216531170121	0.000657806398444211	0.045111841770533	0.10717849298455
ENSMUSG00000022665	Ccdc80	coiled-coil domain containing 80	-2.677075126623	6.5555730361916	-7.94517836073746	5.94906507020867e-05	0.0137353997362668	2.21686475133932
ENSMUSG00000029759	Pon3	paraoxonase 3	-2.63932265825834	2.44007474120802	-5.62401461093802	0.000586150014576001	0.0416406982149812	0.144638302482612
